age,gender,employment_type,city_tier,monthly_income,loan_amount,loan_tenure_months,interest_rate,loan_purpose,credit_score,num_existing_loans,num_delinquencies_12m,credit_utilization,ever_defaulted,dpd_max_12m,merchant_vintage_months,avg_monthly_gmv,payment_gateway_score,mobile_recharge_freq,upi_txn_count_3m,app_login_count_30d,emi_bounce_count,dti_ratio,high_risk_score,high_dti,repeat_defaulter,recent_dpd_flag,bounce_risk,emi_estimated,emi_to_income,income_per_lakh,is_merchant,gmv_per_vintage,credit_quality_score,default_flag,default_prob,credit_score_model,risk_band
56,0,2,0,95522,266761,18,18.78,3,763,4,0,0.856443752722398,0,30,0,0,0,0,46,6,2,0.2327196940352934,0,0,0,1,1,17120.245470252663,0.1792264215974442,0.95522,0,0.0,64.1233838970719,0,0.10505778118595238,576,Super High Risk
38,1,1,1,73399,62524,9,32.56,5,644,2,1,0.2741623182124907,0,0,113,48706,52,0,47,9,0,0.07098546775658492,0,0,0,0,0,7923.212469681674,0.10794567397386476,0.73399,1,431.0265486725664,70.33584620042386,0,0.2836108993208394,541,Super High Risk
37,1,2,1,20141,325917,36,19.16,0,836,1,0,0.21659366041013614,0,0,0,0,0,2,38,6,0,1.348413762287757,0,1,0,0,0,11973.201725988785,0.5944395653852043,0.20141,0,0.0,65.92061364313375,0,0.11937125267174921,572,Super High Risk
53,1,1,0,77648,261318,18,37.68,4,704,1,0,0.30470498311885025,1,0,66,16753,100,1,55,7,0,0.28044791304459815,0,0,1,0,0,19225.69247742772,0.24759742530396683,0.77648,1,253.83333333333334,82.61326396133026,1,0.39310260811382797,527,Super High Risk
34,1,2,2,48861,453740,24,30.89,5,580,1,1,0.29114946251765755,0,30,0,0,0,0,37,5,0,0.7738460698838906,1,1,0,1,0,25578.2161192559,0.5234786975411547,0.48861,0,0.0,43.96752304676663,0,0.8648114323652959,461,Super High Risk
55,1,0,1,11253,150823,3,35.16,6,576,1,0,0.12123710473199682,0,0,0,0,0,2,47,16,0,1.1168103192938807,1,1,0,0,0,53248.76519462077,4.73154124707844,0.11253,0,0.0,41.66379361412238,0,0.7596774675472534,481,Super High Risk
33,0,2,1,20271,234569,24,25.76,4,847,2,0,0.6257156987627341,1,0,0,0,0,2,39,9,0,0.9642569389634308,0,1,1,0,0,12608.92747916948,0.6219873460521645,0.20271,0,0.0,74.82597233184251,0,0.28741048010879366,541,Super High Risk
59,1,2,1,44197,269183,18,23.41,3,613,2,0,0.3420194838420144,0,0,0,0,0,0,53,8,1,0.5075323921142737,0,1,0,0,1,17877.547964256464,0.40448771356750224,0.44197,0,0.0,49.96046326882564,0,0.5512521767203058,509,Super High Risk
38,0,2,0,20239,75256,36,41.76,6,677,2,0,0.32987439095671167,0,30,0,0,0,2,47,9,1,0.3098484848484848,0,0,0,1,1,3698.2724238154788,0.18272096955610073,0.20239,0,0.0,61.025252525252526,0,0.26866278545791134,543,Super High Risk
47,0,2,2,42393,146888,9,25.92,6,565,0,0,0.7379355873291926,0,0,0,0,0,1,44,5,0,0.2887358273969587,1,0,0,0,0,18133.737575782816,0.4277430196674722,0.42393,0,0.0,57.00306122983861,0,0.7302590297089611,486,Super High Risk
21,0,2,1,35797,339655,3,19.4,2,694,1,1,0.7651627298932742,0,0,0,0,0,2,38,6,1,0.7906749911540681,0,1,0,0,1,116898.62808805142,3.265507237500738,0.35797,0,0.0,48.29761128802975,0,0.3365201598910033,534,Super High Risk
36,0,3,1,32583,498420,9,19.42,0,532,1,2,0.1708545212526299,0,0,0,0,0,2,57,6,1,1.2747053768720844,1,1,0,0,1,59957.05074229782,1.8400764406548558,0.32583,0,0.0,15.617003573669422,1,0.8972340727036835,452,Super High Risk
27,0,1,0,11415,422443,18,33.75,5,585,2,1,0.2641504884504395,0,0,48,23500,79,0,43,9,0,2.0,1,1,0,0,0,30230.44599682564,2.6480769093224983,0.11415,1,489.5833333333333,27.9,1,0.794537963406979,476,Super High Risk
58,1,2,1,54982,151413,9,27.98,0,733,0,0,0.5557607891448019,0,30,0,0,0,0,49,4,0,0.22948456795736863,0,0,0,1,0,18845.25853950736,0.3427470043378382,0.54982,0,0.0,76.85475308529708,0,0.15370131877426746,564,Super High Risk
59,1,1,1,49169,87174,6,21.08,6,517,0,0,0.38244422347212437,1,0,68,26378,83,2,54,6,0,0.1477425259304454,1,0,1,0,0,15435.252189047776,0.3139160502145165,0.49169,1,387.9117647058824,62.78959392583553,0,0.9184889636474363,445,Super High Risk
64,1,0,1,20338,77924,36,15.16,1,756,1,0,0.5735403603380438,0,0,0,0,0,2,53,8,0,0.3192716783847125,0,0,0,0,0,2707.370606997806,0.13311227725049443,0.20338,0,0.0,77.61456643230575,0,0.11048115159836165,575,Super High Risk
62,1,1,1,47369,427621,18,38.49,6,766,0,1,0.09259896877020846,0,0,28,32116,67,1,51,5,0,0.7522711279994371,0,1,0,0,0,31639.764277164068,0.6679283149074112,0.47369,1,1147.0,71.76568855112238,0,0.25569223244225087,545,Super High Risk
33,1,1,0,19951,343006,24,26.41,1,609,2,0,0.5420734438466424,0,120,39,51066,64,2,50,5,1,1.4326299786153434,0,1,0,1,1,18550.30386535111,0.9297465850717277,0.19951,1,1309.3846153846155,37.4140670943598,1,0.8215897414881447,470,Super High Risk
49,2,3,0,36572,220767,12,24.04,5,557,0,1,0.3966870139987642,0,0,0,0,0,1,46,6,1,0.5030281901949526,1,1,0,0,1,20879.912233894276,0.5709105688320422,0.36572,0,0.0,38.828325084989835,0,0.8629114671533231,461,Super High Risk
59,1,2,1,134972,478226,36,34.04,2,641,1,0,0.31391454634538946,0,30,0,0,0,2,39,11,1,0.29526028662522624,0,0,0,1,1,21374.010969531388,0.15835767871745748,1.34972,0,0.0,57.3170164897177,0,0.3718525788306722,530,Super High Risk
36,1,2,0,29847,214920,18,36.98,6,681,2,0,0.34220087894513157,0,90,0,0,0,2,59,1,1,0.6000402036987403,0,1,0,1,1,15734.645515179516,0.5271591233978664,0.29847,0,0.0,55.665862592691866,0,0.6034942253242483,502,Super High Risk
51,1,1,0,20527,42526,18,28.0,6,661,0,0,0.605284133063624,1,0,35,33664,67,1,48,3,0,0.17263412574694725,0,0,1,0,0,2920.381772472231,0.14226333653898243,0.20527,1,961.8285714285714,76.6917619295055,0,0.5182049712384488,512,Super High Risk
36,1,1,2,7210,106611,24,28.82,2,761,0,0,0.1469316515486587,0,30,78,28651,78,2,49,6,0,1.2320413257523228,0,1,0,1,0,5896.357711783197,0.8176893235034249,0.0721,1,367.3205128205128,67.7147290405091,0,0.2454923015978913,547,Super High Risk
49,1,3,1,31080,124111,12,37.62,2,755,0,0,0.25663606461026084,0,30,0,0,0,0,32,6,0,0.33276224488701567,0,0,0,1,0,12569.141525463552,0.4043995214267093,0.3108,0,0.0,77.23364399114857,0,0.15105157889506454,564,Super High Risk
40,1,1,0,61794,157919,3,24.95,5,617,1,0,0.04702917820443184,0,0,44,611865,47,2,41,7,0,0.2129608652264207,0,0,0,0,0,54843.61337530149,0.8875089145610727,0.61794,1,13906.022727272728,68.99633825102714,0,0.27960704860531455,542,Super High Risk
31,1,2,1,34141,286343,3,41.76,5,724,2,0,0.46037407290736954,0,0,0,0,0,2,28,14,0,0.6989021342237323,0,1,0,0,0,102166.55958774876,2.9924011360713716,0.34141,0,0.0,66.4664017599698,0,0.23580949325340408,548,Super High Risk
45,1,3,1,18726,435247,12,19.82,3,678,0,2,0.4615010780412072,0,30,0,0,0,2,48,6,1,1.9368069276089783,0,1,0,1,1,40281.40472675377,2.1509801210420125,0.18726,0,0.0,18.59719478115376,0,0.5267497389891564,511,Super High Risk
21,1,3,1,17499,297184,18,28.3,6,753,0,0,0.28065351768237057,0,60,0,0,0,0,38,13,0,1.4151619047619046,0,1,0,1,0,20452.778143449694,1.1687301796256968,0.17499,0,0.0,55.36342857142858,0,0.3602145935413937,531,Super High Risk
47,0,3,1,60595,178377,24,20.96,2,777,1,0,0.11054284492500877,0,0,0,0,0,1,38,8,0,0.24530909630998746,0,0,0,0,0,9162.51405097028,0.1512065821336438,0.60595,0,0.0,81.42715140713358,0,0.10388766672006489,577,Super High Risk
30,1,0,0,15629,393320,18,33.63,2,667,2,0,0.2727820591433986,0,60,0,0,0,2,44,13,0,2.0,0,1,0,1,0,28122.408138766255,1.7992583582064143,0.15629,0,0.0,34.111111111111114,1,0.46378207163189616,519,Super High Risk
40,1,3,1,24089,92510,6,41.59,0,641,1,0,0.20324601390468927,1,0,0,0,0,2,44,8,0,0.3200152207001522,0,0,1,0,0,17341.706559748745,0.719871588200446,0.24089,0,0.0,64.82191780821918,1,0.5658308644209536,507,Super High Risk
48,1,0,0,10701,189444,18,28.97,0,681,0,0,0.14122036986035105,0,0,0,0,0,1,50,7,0,1.4751448327415437,0,1,0,0,0,13101.099452081688,1.2241730005682758,0.10701,0,0.0,46.163770011835794,0,0.29676301200067234,539,Super High Risk
63,1,2,2,61770,358462,3,21.94,0,567,0,0,0.4771221063416276,0,30,0,0,0,0,47,4,0,0.483589926232914,1,0,0,1,0,123882.97305237828,2.0055199535765698,0.6177,0,0.0,53.32820147534172,0,0.6846053179399784,492,Super High Risk
39,1,1,0,16734,131903,3,40.88,5,729,3,0,0.4025336924146522,0,120,57,210366,56,2,46,8,0,0.6568220296783188,0,1,0,1,0,46996.77492814439,2.8082924964532054,0.16734,1,3690.6315789473683,73.46355940643362,0,0.5069624415293041,514,Super High Risk
42,0,4,0,19949,183569,9,15.42,0,757,4,0,0.24942450326593402,0,30,0,0,0,2,46,5,0,0.7667878028404344,0,1,0,1,0,21729.33911355637,1.0891899305040786,0.19949,0,0.0,68.77535505430242,0,0.17919816989826784,558,Super High Risk
61,0,2,1,15058,193349,6,17.94,5,775,0,0,0.7054876131806103,0,0,0,0,0,0,58,6,0,1.0699526307634415,0,1,0,0,0,33931.84622662154,2.2532602580929373,0.15058,0,0.0,64.71205849584229,0,0.175056286467306,559,Super High Risk
48,1,1,1,69992,463345,9,19.49,5,598,0,0,0.215544246575161,0,0,28,89290,89,2,44,8,1,0.5516563561118016,1,1,0,0,1,55753.387340905865,0.7965566176747084,0.69992,1,3188.9285714285716,56.31131732220841,1,0.8100986315964698,473,Super High Risk
28,0,2,1,33611,38911,18,18.66,5,740,2,0,0.40336028419927705,0,0,0,0,0,0,35,10,1,0.09647100241977072,0,0,0,0,1,2495.0060010423485,0.07422962040468727,0.33611,0,0.0,72.29280217382681,0,0.17049156696492238,560,Super High Risk
35,0,3,0,22839,368546,6,39.53,1,689,2,1,0.6802570373559864,1,30,0,0,0,2,49,10,0,1.3446657910099242,0,1,1,1,0,68697.45567822797,3.0077695130572666,0.22839,0,0.0,44.662239735357076,1,0.6112986888455103,501,Super High Risk
24,0,2,2,41880,209292,18,25.22,6,733,5,0,0.7137462030261607,0,0,0,0,0,2,37,3,0,0.41644182326114465,0,0,0,0,0,14085.313728961753,0.3363175122122622,0.4188,0,0.0,73.11560797922155,0,0.16395856924790247,562,Super High Risk
37,0,3,0,39598,150363,3,39.51,0,672,3,2,0.630666658249757,0,0,0,0,0,2,41,4,1,0.31642844516275664,0,0,0,0,1,53457.10071180037,1.349960875572625,0.39598,0,0.0,50.33809776341154,0,0.26415424057783116,544,Super High Risk
46,0,0,1,65294,144458,12,25.09,6,650,2,1,0.09975819007134949,0,0,0,0,0,1,61,10,0,0.18436582688822523,0,0,0,0,0,13736.205415041843,0.21037147430954656,0.65294,0,0.0,63.534905684457726,0,0.26377734224440214,544,Super High Risk
53,1,2,0,25604,409166,36,24.05,6,631,2,0,0.46608320880943516,0,0,0,0,0,0,41,9,0,1.3316604829785847,0,1,0,0,0,16063.493076350482,0.627357667500507,0.25604,0,0.0,43.477901451539424,1,0.4617948468775999,519,Super High Risk
63,1,0,0,78440,143033,3,39.9,0,559,2,0,0.7620963992721238,1,0,0,0,0,2,46,13,0,0.15195391015752815,1,0,1,0,0,50882.79418998664,0.6486760009432139,0.7844,0,0.0,59.07203290796055,0,0.8366231113290762,467,Super High Risk
22,1,2,0,40821,191485,36,23.47,0,519,1,0,0.09542447256970511,0,0,0,0,0,0,49,7,1,0.390894207371842,1,0,0,0,1,7459.319867140398,0.18272793756161868,0.40821,0,0.0,41.84878251922982,1,0.7786493796094786,478,Super High Risk
57,1,3,0,11982,174479,36,23.75,5,558,1,0,0.23762994756959244,0,0,0,0,0,0,50,9,0,1.2133786753456284,1,1,0,0,0,6822.4270531018055,0.5693421558125515,0.11982,0,0.0,37.73242649308743,0,0.809902492308246,473,Super High Risk
47,0,3,1,42045,274790,36,21.67,6,747,1,0,0.39793267767802215,0,0,0,0,0,0,49,5,0,0.5446217634654109,0,1,0,0,0,10447.500872681445,0.2484778783399478,0.42045,0,0.0,72.10756473069178,0,0.24055154861635872,548,Super High Risk
63,1,0,0,36980,95378,3,33.14,5,679,3,0,0.6643754302379403,0,0,0,0,0,0,34,3,2,0.21492568255770983,0,0,0,0,1,33564.625556747764,0.9076181162420639,0.3698,0,0.0,55.14593079329025,0,0.19135307386237524,556,Super High Risk
33,0,4,1,38283,177533,12,41.31,5,779,1,0,0.4758223783033223,0,0,0,0,0,2,43,10,1,0.38643863406819207,0,0,0,0,1,18309.70001227836,0.47825984777657404,0.38283,0,0.0,70.82678287419172,0,0.14123184089825605,567,Super High Risk
36,1,1,1,44010,6857,36,28.0,2,706,3,1,0.4147544327692554,0,60,66,12336,69,2,38,8,0,0.012983496550104898,0,0,0,1,0,283.6301206547664,0.006444527973796696,0.4401,1,186.9090909090909,80.08477451344235,1,0.2767746410121752,542,Super High Risk
47,0,2,0,54946,337930,36,31.94,4,641,3,0,0.13871648664210467,1,0,0,0,0,1,42,9,0,0.5125090238472224,0,1,1,0,0,14707.086752500922,0.26765950374908404,0.54946,0,0.0,60.97204174527778,1,0.6879683024359375,492,Super High Risk
54,0,2,1,29582,157840,12,30.67,5,706,2,0,0.023089280805129377,0,0,0,0,0,1,56,6,0,0.44462472816595117,0,0,0,0,0,15439.433341762642,0.5219022189014854,0.29582,0,0.0,69.55194988112542,0,0.17880210812344702,559,Super High Risk
39,1,2,2,84421,455080,18,22.15,1,669,2,0,0.27692937706525916,0,0,0,0,0,2,46,9,0,0.44921150095156875,0,0,0,0,0,29944.893805388005,0.35470486135590257,0.84421,0,0.0,65.34910331430196,0,0.25979997196135524,545,Super High Risk
24,1,1,1,24201,379573,6,27.4,1,674,6,1,0.7089978718572987,1,0,78,262083,34,2,50,6,0,1.306961545877751,0,1,1,0,0,68412.95520121254,2.826748004347266,0.24201,1,3360.0384615384614,47.14965797133386,0,0.6268956383781061,500,Super High Risk
24,1,3,0,33270,320397,18,37.58,4,687,0,0,0.4318943408627332,0,30,0,0,0,0,41,9,1,0.802493162213339,0,1,0,1,1,23555.74033532103,0.7079961628842244,0.3327,0,0.0,52.28347008906655,0,0.41633576954877277,524,Super High Risk
64,1,0,1,5690,392548,24,32.52,4,710,2,0,0.7551970513133086,1,0,0,0,0,1,51,5,0,2.0,0,1,1,0,0,22460.871422903732,3.946735445950401,0.0569,0,0.0,38.888888888888886,0,0.5787786459977609,505,Super High Risk
48,1,1,2,30103,334380,12,41.08,5,593,1,0,0.6447809708475944,0,0,13,275903,64,0,49,10,1,0.9256245017273452,1,1,0,0,1,34447.01629028719,1.1442670837857822,0.30103,1,21223.30769230769,45.776398854341984,1,0.8321481670344161,468,Super High Risk
37,1,2,2,14526,151440,24,16.06,0,762,2,0,0.1938775487469755,0,0,0,0,0,1,39,6,0,0.8687271976319956,0,1,0,0,0,7419.315755241455,0.5107259417113964,0.14526,0,0.0,67.29212271402676,0,0.2163187357420757,552,Super High Risk
25,0,2,0,28536,419711,6,31.5,3,651,1,0,0.21963657974260564,0,0,0,0,0,2,52,5,0,1.2256339722699185,0,1,0,0,0,76517.37385442003,2.681339098518416,0.28536,0,0.0,47.82065388793496,0,0.3435387974004634,533,Super High Risk
59,0,1,0,103697,445567,3,29.69,0,681,1,0,0.19427149633719454,0,0,98,105287,72,2,57,7,0,0.35806460426752046,0,0,0,0,0,155931.58179433382,1.503708671279425,1.03697,1,1074.357142857143,75.70537458131626,0,0.13129698806519632,569,Super High Risk
46,0,1,1,77754,321867,18,39.56,6,513,0,0,0.2114472831801877,1,30,17,37189,56,0,55,4,1,0.34495852356761625,1,0,1,1,1,23993.429991355773,0.3085773261057909,0.77754,1,2187.5882352941176,47.700829528647674,0,0.9507781069016547,429,Super High Risk
61,1,3,2,14194,194548,18,37.09,5,738,2,0,0.27573107674160563,1,0,0,0,0,1,45,14,0,1.1421157684630738,0,1,1,0,0,14254.183269813633,1.0041693039671458,0.14194,0,0.0,59.15768463073852,0,0.5773041126654107,506,Super High Risk
54,1,3,1,19450,464402,3,24.85,5,746,2,0,0.07796061506142515,0,30,0,0,0,2,26,9,1,1.9896234983634087,0,1,0,1,1,161255.79517649324,8.290360144799406,0.1945,0,0.0,35.09641892162071,0,0.2412489295709368,548,Super High Risk
54,0,2,2,31582,106618,6,39.98,1,736,2,1,0.1593104050756358,1,60,0,0,0,2,41,10,0,0.28131695321322653,0,0,1,1,0,19898.31216590698,0.6300323644336188,0.31582,0,0.0,71.15143871351324,0,0.5422612807336527,510,Super High Risk
37,0,2,0,39915,98387,3,25.49,1,688,2,1,0.3239047906855939,0,0,0,0,0,0,34,13,0,0.20540426562447806,0,0,0,0,0,34198.69699176911,0.8567666347271548,0.39915,0,0.0,67.33635913195488,0,0.1807691885468357,558,Super High Risk
37,1,3,2,30208,161612,18,31.57,1,633,3,0,0.41207695733273225,0,0,0,0,0,2,57,4,0,0.4458163681904951,0,0,0,0,0,11386.923745881219,0.3769381226085345,0.30208,0,0.0,61.41700596952343,0,0.3172294023154108,537,Super High Risk
51,0,0,1,39373,34232,18,20.8,4,566,2,1,0.926698427258801,0,0,0,0,0,0,47,3,0,0.07245051726181405,1,0,0,0,0,2230.160686585855,0.056640440051451586,0.39373,0,0.0,56.439878543652604,0,0.6877471777319747,492,Super High Risk
62,1,4,0,31051,218603,36,35.13,5,679,4,0,0.36734808902740723,1,60,0,0,0,0,38,13,0,0.5866584009618275,0,1,1,1,0,9904.82474560239,0.31897542012116414,0.31051,0,0.0,63.71127642520789,0,0.7456013587413002,484,Super High Risk
28,0,3,2,40423,65553,3,30.73,6,609,1,0,0.4797123487218166,0,0,0,0,0,2,47,9,0,0.13513630516524835,0,0,0,0,0,22979.567172196817,0.5684634665593908,0.40423,0,0.0,64.9639405633617,0,0.3750199503716086,529,Super High Risk
33,0,3,2,34743,317941,24,15.86,2,558,0,0,0.13708567191278648,0,90,0,0,0,0,54,7,0,0.7625801097551616,1,1,0,1,0,15546.120591136247,0.4474476338687614,0.34743,0,0.0,46.74839780489677,1,0.93236353355531,439,Super High Risk
56,1,1,2,71951,101159,24,29.85,3,772,3,0,0.6838677342848611,0,0,31,18054,76,2,38,6,1,0.11716028278111333,0,0,0,0,1,5648.27722845904,0.07850062859210362,0.71951,1,582.3870967741935,83.0345721221555,0,0.151167460832459,564,Super High Risk
39,1,2,0,24380,160251,36,21.26,3,666,3,1,0.1511206699734606,0,0,0,0,0,2,44,14,1,0.5477318403674993,0,1,0,0,1,6058.8808726747375,0.24850830042552552,0.2438,0,0.0,50.045363192650015,0,0.4179049138379004,524,Super High Risk
45,0,0,1,17453,348776,18,39.77,4,559,3,0,0.3903168567699411,0,0,0,0,0,2,49,10,0,1.6652152324204577,1,1,0,0,0,26037.38465598123,1.4917717804503972,0.17453,0,0.0,28.806806462701964,1,0.8124157842929508,472,Super High Risk
47,1,3,1,20880,22008,6,23.68,5,675,0,0,0.32005201048048465,0,0,0,0,0,2,46,3,0,0.08783104257458935,0,0,0,0,0,3925.4609693053085,0.1879920008287586,0.2088,0,0.0,73.24337914850821,0,0.23761425103745712,548,Super High Risk
34,1,2,1,65365,346542,12,14.47,0,799,1,0,0.5579197432298919,0,60,0,0,0,2,31,7,0,0.44179695866352536,0,0,0,1,0,31191.694683542035,0.4771853055646978,0.65365,0,0.0,79.94183860450727,1,0.1365571997442034,568,Super High Risk
30,1,2,1,18502,335897,6,27.8,2,730,4,0,0.5364923443448717,0,0,0,0,0,0,44,8,1,1.5128042299446938,0,1,0,0,1,60608.713605873374,3.2756155005065866,0.18502,0,0.0,42.855026512217236,0,0.2716107700715993,543,Super High Risk
59,0,2,1,26108,29108,9,14.38,6,658,1,0,0.2568701713384913,0,0,0,0,0,2,52,6,0,0.09290538383954447,0,0,0,0,0,3431.0832703354936,0.1314138140233442,0.26108,0,0.0,71.25300343432022,0,0.24866899886977736,546,Super High Risk
48,1,3,1,44959,25419,9,17.71,4,533,1,1,0.4907235421510764,0,0,0,0,0,1,42,7,0,0.04711410142348754,1,0,0,0,0,3036.8155255857905,0.06754482930573377,0.44959,0,0.0,53.27994019375247,1,0.7696632234915555,480,Super High Risk
55,0,2,0,32993,123137,36,41.14,6,686,0,1,0.5703967146854102,0,60,0,0,0,1,45,14,0,0.31100856721424097,0,0,0,1,0,6006.334519732137,0.18204323573171294,0.32993,0,0.0,65.0020508779374,0,0.329929733887591,535,Super High Risk
62,0,3,0,42301,475173,18,20.27,5,596,1,0,0.6862104992637005,0,0,0,0,0,2,44,6,0,0.9360727625171387,1,1,0,0,0,30835.433946773137,0.7289356046232598,0.42301,0,0.0,47.50076697187946,0,0.7598726977227147,481,Super High Risk
51,1,2,2,93217,62182,3,14.07,3,626,2,2,0.09396654626706136,1,0,0,0,0,0,44,7,1,0.055588334155778206,0,0,1,0,1,21215.277875452823,0.2275877821392094,0.93217,0,0.0,50.443788872439995,0,0.7105072004636912,489,Super High Risk
62,0,2,2,106672,499129,6,34.84,2,590,3,1,0.44608520263244195,0,0,0,0,0,1,41,9,0,0.3899213796680822,1,0,0,0,0,91842.97935601565,0.8609768109644957,1.06672,0,0.0,52.75712796219391,1,0.6671036462846341,494,Super High Risk
60,1,2,1,20691,371003,3,17.24,0,546,1,0,0.5536853852399418,1,30,0,0,0,2,45,9,0,1.4941483020813198,1,1,1,1,0,127237.94606635744,6.149137157662741,0.20691,0,0.0,30.783700625040268,1,0.927432237644015,441,Super High Risk
43,0,0,0,35193,437907,24,23.22,5,584,2,1,0.4503620129762549,0,0,0,0,0,0,35,5,0,1.0368883900664887,1,1,0,0,0,22982.4952372989,0.6530231072710945,0.35193,0,0.0,39.15112108755911,0,0.7896292033760713,476,Super High Risk
59,1,3,2,15645,40764,18,18.66,3,759,1,1,0.7484290727904533,0,0,0,0,0,0,57,9,0,0.21711619583280073,0,0,0,0,0,2613.8219173624498,0.16706007397177872,0.15645,0,0.0,74.99100941667731,0,0.15341914827368586,564,Super High Risk
52,0,2,2,16089,397491,24,34.46,5,714,1,0,0.41857373524917646,0,120,0,0,0,2,58,4,4,2.0,0,1,0,1,1,23147.538916216625,1.438628894730679,0.16089,0,0.0,7.333333333333329,1,0.5885905211303933,504,Super High Risk
57,0,3,1,105792,270404,24,15.04,0,585,4,0,0.24850137778670317,1,0,0,0,0,0,51,10,0,0.2129977093632534,1,0,1,0,0,13116.1230787473,0.12397912034583856,1.05792,0,0.0,60.740045812734934,1,0.8363646165528635,467,Super High Risk
53,0,2,1,50756,247304,12,20.24,5,742,2,0,0.3611481748104259,0,0,0,0,0,2,45,10,1,0.40602609820648716,0,0,0,0,1,22937.299606161607,0.4519041630939891,0.50756,0,0.0,66.3239224803147,0,0.16993518207308247,560,Super High Risk
43,1,1,2,47887,411010,18,19.89,3,554,2,0,0.4904403032847371,0,0,4,57010,81,0,50,6,0,0.7152278928611204,1,1,0,0,0,26596.594175739265,0.5553916257880736,0.47887,1,14252.5,55.35099769833315,1,0.8390026686695675,467,Super High Risk
60,1,4,0,71316,479636,3,26.27,3,587,0,1,0.2169674370369387,1,120,0,0,0,1,49,9,0,0.5604507574164177,1,1,1,1,0,166929.2132891657,2.3406651049422393,0.71316,0,0.0,49.013207073893874,1,0.9719674642616913,412,Super High Risk
48,1,2,1,34401,95816,6,27.52,6,668,2,1,0.2602689111105752,0,30,0,0,0,0,48,5,2,0.23209890897816018,0,0,0,1,1,17275.350860530376,0.5021612365714312,0.34401,0,0.0,48.58024404265902,0,0.2943417131885138,540,Super High Risk
51,0,2,0,32201,350232,36,40.58,5,628,1,0,0.13496877253828207,1,0,0,0,0,1,53,12,1,0.9063412210421713,0,1,1,0,1,16968.460740625265,0.526938101379581,0.32201,0,0.0,43.650953356934345,0,0.7784887253846303,478,Super High Risk
47,0,1,1,13605,246991,6,25.48,2,657,3,0,0.22989031086362116,0,0,107,15678,51,0,39,10,0,1.5127578519280709,0,1,0,0,0,44277.97523721772,3.254297753727599,0.13605,1,146.52336448598132,47.84484296143858,0,0.3555776008418548,532,Super High Risk
50,1,1,0,10632,428482,18,40.16,0,722,5,0,0.42087543485055673,0,120,36,34823,50,2,35,10,0,2.0,0,1,0,1,0,32074.600427024743,3.0165146644432186,0.10632,1,967.3055555555555,45.22222222222223,0,0.5614550082711295,507,Super High Risk
31,0,1,0,34808,446037,24,25.5,0,653,2,1,0.6282209748878904,1,0,74,50918,83,1,46,12,0,1.067820103996093,0,1,1,0,0,23917.715463510263,0.6871129726079538,0.34808,1,688.081081081081,54.49915347563369,0,0.6880283864795023,492,Super High Risk
29,0,2,1,24622,221566,6,22.23,1,699,1,0,0.2751870427030789,0,0,0,0,0,2,57,6,0,0.7498612408452802,0,1,0,0,0,39358.58042607019,1.5984478100178772,0.24622,0,0.0,62.66944184976107,0,0.2700613548695692,543,Super High Risk
21,0,0,0,74895,136385,6,30.96,2,648,1,1,0.1489447871875512,0,0,0,0,0,2,47,12,0,0.15174931460514135,0,0,0,0,0,24826.98125427944,0.3314860774177451,0.74895,0,0.0,63.96501370789717,0,0.22667981060104642,550,Super High Risk
29,1,2,1,26876,490395,36,35.95,5,701,1,0,0.21043882283285345,0,0,0,0,0,2,46,7,1,1.5204914983071027,0,1,0,0,1,22447.988912863028,0.835211850759498,0.26876,0,0.0,39.47905892274683,0,0.40875920545203837,525,Super High Risk
45,1,2,2,25446,292148,24,40.67,6,615,2,1,0.19342257185051537,0,0,0,0,0,1,46,7,0,0.956720504054178,0,1,0,0,0,17981.750431967754,0.7066353767425533,0.25446,0,0.0,44.19892325224977,0,0.5882320612669333,504,Super High Risk
33,1,2,0,23095,482406,9,27.76,6,591,2,0,0.26047186169194686,0,0,0,0,0,0,50,13,1,1.7405827848978177,1,1,0,0,1,59989.39346204116,2.59739320497234,0.23095,0,0.0,22.855010968710317,0,0.7938705457722501,476,Super High Risk
33,0,1,1,9806,208786,18,24.64,2,784,4,2,0.3889591189289904,0,30,10,57771,65,1,40,7,0,1.7741239250875225,0,1,0,1,0,13991.854255309225,1.4267211436024498,0.09806,1,5777.1,48.128632609360665,1,0.22288686568712857,551,Super High Risk
47,1,1,1,34356,34778,18,28.38,6,680,2,1,0.2769482464870672,0,0,3,151658,93,0,45,9,0,0.0843544741003774,0,0,0,0,0,2394.8729295476587,0.0697055310285432,0.34356,1,50552.666666666664,78.168466073548,0,0.17858429591682787,559,Super High Risk
43,1,2,1,49329,158397,18,35.89,3,745,3,1,0.654613384793641,0,60,0,0,0,1,54,10,0,0.2675805797689033,0,0,0,1,0,11507.91567230213,0.23328432337932556,0.49329,0,0.0,72.42616618239971,0,0.21984860676488885,551,Super High Risk
42,1,2,1,45676,192545,24,35.09,0,606,2,1,0.091121311376471,0,30,0,0,0,2,50,7,0,0.351280002335238,0,0,0,1,0,11276.611050093858,0.2468772259582253,0.45676,0,0.0,55.30773328662857,0,0.39215436016295974,527,Super High Risk
26,0,4,0,88545,261996,24,33.09,3,754,3,1,0.22015828171474197,0,0,0,0,0,0,46,3,1,0.2465724030447451,0,0,0,0,1,15068.873798305853,0.17018130461348738,0.88545,0,0.0,65.84632971688286,0,0.1498095737325502,565,Super High Risk
